oculus	2
new	1
samsungmobile	1
pre-order	1
powered	1
$99	1
learn	1
gearvr	1
co/khawwwuaed	1
co…	1
oculus	2
new	1
samsungmobile	1
pre-order	1
powered	1
$99	1
learn	1
gearvr	1
co/khawwwuaed	1
co…	1
new	124
people	114
now	92
live	79
friends	77
week	65
today	60
social	47
f8	43
page	41
video	40
day	39
world	39
share	37
facebookdevelopers	35
one	35
life	34
check	33
photos	32
mark	30
web	30
after	29
help	29
connect	27
app	27
zuckerberg	26
questions	26
open	25
q&a	25
watch	24
like	24
use	23
get	23
story	23
look	22
available	22
stories	21
see	21
make	20
learn	20
way	20
working	20
facebooklive	20
chat	20
feed	19
online	19
platform	18
engineering	18
news	18
last	18
just	18
pages	17
around	17
mobile	17
everyone	17
home	17
find	17
first	17
developers	17
friend	17
tune	17
instagram	16
30	16
sticker	16
sharing	16
support	16
privacy	16
million	16
ways	16
thanks	16
pack	15
status	15
apps	15
engineers	15
groups	15
update	15
posted	15
through	15
album	15
download	15
team	14
launched	14
year	14
search	14
series	14
making	13
part	13
back	13
features	13
pm	13
w/	13
updates	13
time	13
applications	13
read	13
using	13
facebookstories	12
profile	12
graph	12
go	12
know	12
data	12
timeline	12
tips	12
favorite	12
post	12
future	12
spirit	11
times	11
messages	11
stream	11
next	11
election	11
fb_engineering	11
easier	11
tools	11
want	11
fblaunch	11
happy	11
together	11
photo	11
birthday	11
control	11
announcing	11
site	11
better	10
introducing	10
experience	10
we’re	10
music	10
family	10
keynote	10
issue	10
starting	10
pdt	10
messenger	10
take	10
fans	10
posts	10
facebook's	10
unavailable	9
source	9
made	9
love	9
community	9
fix	9
looking	9
et	9
hq	9
places	9
security	9
talking	9
things	9
small	9
answering	9
application	9
developer	9
improvements	9
/	8
women	8
top	8
product	8
moment	8
today's	8
minutes	8
right	8
work	8
across	8
media	8
students	8
great	8
used	8
excited	8
admins	8
faster	8
hear	8
pt	8
email	8
details	8
connecting	8
fbchat	8
pst	8
program	8
games	8
advice	8
message	8
ago	8
book	8
phone	8
connections	8
launch	8
feedback	8
place	8
0	7
role	7
information	7
taking	7
fbfund	7
relief	7
being	7
stay	7
against	7
credits	7
ur	7
location	7
come	7
iphone	7
power	7
engineer	7
group	7
2010	7
since	7
best	7
global	7
inside	7
safety	7
network	7
moments	7
joining	7
call	7
ask	7
results	7
android	7
founder	7
big	7
change	7
store	7
taylor	7
policy	6
woman	6
try	6
cup	6
two	6
think	6
townhall	6
build	6
announcement	6
past	6
info	6
month	6
bret	6
helping	6
need	6
facebook?	6
gift	6
asked	6
honor	6
settings	6
tour	6
sheryl	6
memories	6
keep	6
bring	6
ability	6
appstore	6
recent	6
th	6
terms	6
tonight	6
giving	6
president	6
summer	6
international	6
every	6
briefly	6
public	6
ios	6
weeks	6
calling	6
red	6
gifts	6
haiti	6
years	6
city	6
join	6
tomorrow	6
access	6
normal	6
technology	6
ceo	5
thank	5
200	5
comments	5
holidays	5
tech	5
fixed	5
sandberg	5
palo	5
tell	5
mike	5
stage	5
miss	5
may	5
websites	5
15	5
shared	5
many	5
personalized	5
honored	5
via	5
holiday	5
behind-the-scenes	5
inconvenience	5
florida	5
fairytales'	5
issues	5
economic	5
ipv6	5
conference	5
tv	5
software	5
proud	5
ghc	5
earthquake	5
rsvp	5
wish	5
service	5
obama	5
school	5
vote	5
major	5
square	5
debut	5
plugins	5
free	5
again	5
comment	5
event	5
building	5
controls	5
businesses	5
local	5
inauguration	5
f8watch	5
donate	5
alto	5
personal	5
getting	5
different	5
announcements	5
honoring	5
following	5
notifications	5
person	5
energy	4
spreading	4
turn	4
exciting	4
|	4
olympic	4
rngmrk	4
cnn	4
cox	4
biggest	4
state	4
cto	4
night	4
250	4
away	4
start	4
three	4
lot	4
shows	4
created	4
launches	4
going	4
easy	4
bing	4
added	4
human	4
man	4
released	4
11	4
shares	4
project	4
money	4
step	4
mom	4
movies	4
inbox	4
f8open	4
users	4
special	4
forum	4
rights	4
companies	4
leads	4
button	4
thoughts	4
play	4
quickly	4
fan	4
give	4
rumor	4
game	4
sure	4
panel	4
keeping	4
celebrating	4
content	4
slingshotcrew	4
announce	4
camera	4
www	4
old	4
connected	4
tagging	4
follow	4
without	4
discuss	4
reunite	4
got	4
miami	4
list	4
pbs	4
integration	4
discusses	4
design	4
latest	4
chris	4
efficient	4
hit	4
worldwide	4
account	4
oculus	4
june	4
yrs	4
talk	4
beginning	4
2011	4
2009	4
2013	4
able	4
experiences	4
livestream	4
zuckerberg's	4
father	4
spam	4
rolling	4
fast	4
sorry	4
father's	4
always	4
real	4
kids	4
show	4
people's	4
moms	4
awesome	4
slingshot	4
begin	4
office	4
parents	4
behind	4
demo	4
100	4
fbplatform	4
internet_org	4
makes	4
between	4
efficiency	4
seeing	4
begun	4
leaders	4
safe	4
click	3
hosting	3
good	3
à	3
multiple	3
cheer	3
cancer	3
outlook	3
question	3
thanksgiving	3
coo	3
raise	3
las	3
christmas	3
improve	3
stats	3
let	3
environmental	3
full	3
water	3
residents	3
bike	3
prevention	3
mentions	3
final	3
upcoming	3
navigation	3
dog	3
ideas	3
veterans	3
ebola	3
friendships	3
received	3
industry	3
1st	3
relationship	3
california	3
internet	3
recently	3
worldcup	3
foundation	3
voice	3
discover	3
edt	3
talks	3
i’ve	3
upgrade	3
version	3
planning	3
stop	3
happening	3
official	3
gather	3
(and	3
ride	3
end	3
connecttheworld	3
stores	3
another	3
davos	3
town	3
fac	3
long-lost	3
plan	3
study	3
constantly	3
grow	3
former	3
innovation	3
interview	3
won	3
celebration	3
watching	3
teachers	3
json	3
digital	3
today’s	3
gave	3
turned	3
keynotes	3
co/bruuotf1rt	3
months	3
author	3
headquarters	3
ny	3
spotify	3
garage	3
started	3
ringmark	3
vp	3
changes	3
closing	3
teams	3
create	3
efforts	3
note	3
scams	3
educators	3
vancouver	3
days	3
reports	3
compute	3
